edge_type,source_node_id,target_node_id,scale,class_id,class_name,concept_id,concept_text,edge_strength,mean_evidence_score,slide_coverage,low_concept_id,low_concept_text,high_concept_id,high_concept_text,co_occurrence_count,co_occurrence_rate,mean_joint_evidence,correct_count,incorrect_count,dominant_conflict_type,high_scale_override_rate,wrong_class_drift_rate,example_slides,conflict_type,count,incorrect_rate,main_true_label,main_pred_label
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::adeno_mucinous_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,26.0,0.13402061855670103,3.604878592241262e-05,26.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2460628-B2"", ""2460960-B"", ""2462598-B"", ""2463647-B2"", ""2464548-B"", ""2469033-B2"", ""2474337-B3"", ""2474638-B3"", ""2475022-B"", ""2482056-B4"", ""2487146-B2""]",,,,,
low_high_pair,low_concept::nonadeno_hamartoma_low,high_concept::nonadeno_spindle_atypia_high,,,,,,,,,nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,23.0,0.11855670103092783,0.0009420935492233238,19.0,4.0,consistent_correct_support,0.0,0.17391304347826086,"[""2465396-B2"", ""2473621-B3"", ""2485275-B2"", ""2487274-B2"", ""2490978B2"", ""25009756B2"", ""25013629B6"", ""25015052B3"", ""25015087B2"", ""25015191B3"", ""25016031B2"", ""25020556B4""]",,,,,
low_high_pair,low_concept::nonadeno_fibroinflammatory_low,high_concept::nonadeno_spindle_atypia_high,,,,,,,,,nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,23.0,0.11855670103092783,1.0760717676058825e-05,19.0,4.0,consistent_correct_support,0.0,0.17391304347826086,"[""2465396-B2"", ""2473621-B3"", ""2485275-B2"", ""2487274-B2"", ""2490978B2"", ""25009756B2"", ""25013629B6"", ""25015052B3"", ""25015087B2"", ""25015191B3"", ""25016031B2"", ""25020556B4""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::adeno_hobnail_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,adeno_hobnail_high,A high magnification histopathology image showing hobnail-like adenocarcinoma cells lining alveolar spaces.,22.0,0.1134020618556701,4.7248988239181676e-05,22.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2462637-B2"", ""2463656-B2"", ""2468796-B3"", ""2469496-B"", ""2469569-B2"", ""2469849-B2"", ""2473549-B"", ""2474150-B3"", ""2474739-B2"", ""2475349-B2"", ""2476252-B2"", ""2477541-B2""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::nonadeno_chondroid_matrix_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,22.0,0.1134020618556701,2.749491801006359e-06,21.0,1.0,consistent_correct_support,0.0,0.045454545454545456,"[""2471884-B2"", ""2483850-B2"", ""25016031B2"", ""25022013B"", ""25025087B"", ""25026144B2"", ""25026782B3"", ""25027131B2"", ""25027181B3"", ""25028014B7"", ""25028514B"", ""25028738B2""]",,,,,
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_sarcomatoid_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,21.0,0.10824742268041238,1.8799920220462324e-05,18.0,3.0,weak_or_mixed_conflict,0.0,0.14285714285714285,"[""2461700-B2"", ""2469029-B2"", ""2469927-B2"", ""2487274-B2"", ""2488769-B2"", ""25013629B6"", ""25014124B2"", ""25015087B2"", ""25015622B2"", ""25017355B1"", ""25017923B"", ""25021260B2""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::nonadeno_chondroid_matrix_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,21.0,0.10824742268041238,1.2223291740217916e-05,18.0,3.0,consistent_correct_support,0.0,0.14285714285714285,"[""2487053-B2"", ""2487558-B2"", ""2488050-B3"", ""25001929B3"", ""25015422B"", ""25017355B4"", ""25017923B"", ""25021277B4"", ""25022013B"", ""25023687B4"", ""25026499B3"", ""25028014B7""]",,,,,
low_high_pair,low_concept::nonadeno_hamartoma_low,high_concept::nonadeno_fibrosis_inflammation_high,,,,,,,,,nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,nonadeno_fibrosis_inflammation_high,A high magnification histopathology image showing fibrosis and chronic inflammatory infiltrates without adenocarcinoma cells.,19.0,0.0979381443298969,0.0011859223523499453,19.0,0.0,weak_or_mixed_conflict,0.0,0.0,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2469927-B2"", ""2471957-B"", ""2473212-B4"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2486687-B3"", ""2490978B2""]",,,,,
low_high_pair,low_concept::nonadeno_fibroinflammatory_low,high_concept::nonadeno_fibrosis_inflammation_high,,,,,,,,,nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,nonadeno_fibrosis_inflammation_high,A high magnification histopathology image showing fibrosis and chronic inflammatory infiltrates without adenocarcinoma cells.,19.0,0.0979381443298969,6.502726486762385e-05,19.0,0.0,weak_or_mixed_conflict,0.0,0.0,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2469927-B2"", ""2471957-B"", ""2473212-B4"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2486687-B3"", ""2490978B2""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::adeno_mucinous_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,18.0,0.09278350515463918,1.3792024369604095e-05,17.0,1.0,high_scale_dominant_correct,1.0,0.0,"[""2460239-B2"", ""2462598-B"", ""2463647-B2"", ""2464548-B"", ""2469033-B2"", ""2474337-B3"", ""2474638-B3"", ""2482896-B2"", ""2487146-B2"", ""2487237-B2"", ""2490860B2"", ""25012785B2""]",,,,,
low_high_pair,low_concept::nonadeno_organoid_neuroendocrine_low,high_concept::adeno_papillary_high,,,,,,,,,nonadeno_organoid_neuroendocrine_low,A low magnification histopathology image showing organoid nests and trabeculae consistent with neuroendocrine morphology.,adeno_papillary_high,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,17.0,0.08762886597938144,0.0007695876532989769,17.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2460628-B2"", ""2465243-B2"", ""2475011-B2"", ""2475022-B"", ""2477809-B3"", ""2483211-B2"", ""2483846-B"", ""2484791-B3"", ""2486833-B2"", ""25012253B3"", ""25014217B3"", ""25017211B2""]",,,,,
low_high_pair,low_concept::nonadeno_organoid_neuroendocrine_low,high_concept::adeno_atypical_glands_high,,,,,,,,,nonadeno_organoid_neuroendocrine_low,A low magnification histopathology image showing organoid nests and trabeculae consistent with neuroendocrine morphology.,adeno_atypical_glands_high,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,17.0,0.08762886597938144,0.0005209853571765061,17.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2460628-B2"", ""2465243-B2"", ""2475011-B2"", ""2475022-B"", ""2477809-B3"", ""2483211-B2"", ""2483846-B"", ""2484791-B3"", ""2486833-B2"", ""25012253B3"", ""25014217B3"", ""25017211B2""]",,,,,
low_high_pair,low_concept::nonadeno_organoid_neuroendocrine_low,high_concept::adeno_fused_glands_high,,,,,,,,,nonadeno_organoid_neuroendocrine_low,A low magnification histopathology image showing organoid nests and trabeculae consistent with neuroendocrine morphology.,adeno_fused_glands_high,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,17.0,0.08762886597938144,0.00012417473157477746,17.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2460628-B2"", ""2465243-B2"", ""2475011-B2"", ""2475022-B"", ""2477809-B3"", ""2483211-B2"", ""2483846-B"", ""2484791-B3"", ""2486833-B2"", ""25012253B3"", ""25014217B3"", ""25017211B2""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::nonadeno_fibrosis_inflammation_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,nonadeno_fibrosis_inflammation_high,A high magnification histopathology image showing fibrosis and chronic inflammatory infiltrates without adenocarcinoma cells.,17.0,0.08762886597938144,6.845929735892935e-05,17.0,0.0,weak_or_mixed_conflict,0.0,0.0,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2469927-B2"", ""2471957-B"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2486687-B3"", ""2490978B2"", ""25009756B2""]",,,,,
low_high_pair,low_concept::nonadeno_solid_nests_low,high_concept::nonadeno_spindle_atypia_high,,,,,,,,,nonadeno_solid_nests_low,A low magnification histopathology image showing solid non-gland-forming tumor nests without adenocarcinoma-type acinar structures.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,17.0,0.08762886597938144,1.466078481131945e-05,13.0,4.0,weak_or_mixed_conflict,0.0,0.23529411764705882,"[""2465396-B2"", ""2473621-B3"", ""2485275-B2"", ""2487274-B2"", ""2490978B2"", ""25009756B2"", ""25013629B6"", ""25015052B3"", ""25015087B2"", ""25021640B3"", ""25023687B2"", ""25023690B3""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::nonadeno_sarcomatoid_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,nonadeno_sarcomatoid_high,A high magnification histopathology image showing spindle-shaped malignant tumor cells.,17.0,0.08762886597938144,2.0862552253215273e-06,17.0,0.0,consistent_correct_support,0.0,0.0,"[""2473212-B4"", ""2483850-B2"", ""25015191B3"", ""25020556B4"", ""25025087B"", ""25025954B3"", ""25028014B7"", ""25028514B"", ""25028738B2"", ""25029425B"", ""25029425B2"", ""25030750B2""]",,,,,
low_high_pair,low_concept::nonadeno_organoid_neuroendocrine_low,high_concept::adeno_micropapillary_high,,,,,,,,,nonadeno_organoid_neuroendocrine_low,A low magnification histopathology image showing organoid nests and trabeculae consistent with neuroendocrine morphology.,adeno_micropapillary_high,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,16.0,0.08247422680412371,0.00022457275130606194,16.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2460628-B2"", ""2465243-B2"", ""2475011-B2"", ""2475022-B"", ""2477809-B3"", ""2483211-B2"", ""2483846-B"", ""2484791-B3"", ""2486833-B2"", ""25012253B3"", ""25014217B3"", ""25017211B2""]",,,,,
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_fibrosis_inflammation_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_fibrosis_inflammation_high,A high magnification histopathology image showing fibrosis and chronic inflammatory infiltrates without adenocarcinoma cells.,16.0,0.08247422680412371,7.243381152283102e-05,16.0,0.0,weak_or_mixed_conflict,0.0,0.0,"[""2461700-B2"", ""2462478-B2"", ""2463127-B3"", ""2465396-B2"", ""2469927-B2"", ""2471957-B"", ""2473534-B2"", ""2473621-B3"", ""2484727-B2"", ""2490978B2"", ""25009756B2"", ""25015622B2""]",,,,,
low_high_pair,low_concept::nonadeno_hamartoma_low,high_concept::nonadeno_chondromyxoid_matrix_high,,,,,,,,,nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,nonadeno_chondromyxoid_matrix_high,A high magnification histopathology image showing chondromyxoid matrix and benign stromal elements in pulmonary hamartoma.,14.0,0.07216494845360824,0.0010880268933251805,13.0,1.0,consistent_correct_support,0.0,0.0,"[""2487053-B2"", ""25021277B4"", ""25025076B"", ""25026782B3"", ""25027131B2"", ""25027181B3"", ""25030334B2"", ""25030988B4"", ""25045625B3"", ""25045829B2"", ""25046631B2"", ""25049999B2""]",,,,,
low_high_pair,low_concept::nonadeno_fibroinflammatory_low,high_concept::nonadeno_chondromyxoid_matrix_high,,,,,,,,,nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,nonadeno_chondromyxoid_matrix_high,A high magnification histopathology image showing chondromyxoid matrix and benign stromal elements in pulmonary hamartoma.,14.0,0.07216494845360824,1.6711365688850444e-05,13.0,1.0,consistent_correct_support,0.0,0.0,"[""2487053-B2"", ""25021277B4"", ""25025076B"", ""25026782B3"", ""25027131B2"", ""25027181B3"", ""25030334B2"", ""25030988B4"", ""25045625B3"", ""25045829B2"", ""25046631B2"", ""25049999B2""]",,,,,
low_high_pair,low_concept::nonadeno_inflammatory_low,high_concept::nonadeno_spindle_atypia_high,,,,,,,,,nonadeno_inflammatory_low,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,14.0,0.07216494845360824,6.6317783504061415e-06,12.0,2.0,consistent_correct_support,0.0,0.14285714285714285,"[""2473621-B3"", ""2485275-B2"", ""2487274-B2"", ""25009756B2"", ""25015052B3"", ""25015087B2"", ""25020556B4"", ""25021640B3"", ""25023690B3"", ""25025954B3"", ""25029425B"", ""25030998B2""]",,,,,
low_high_pair,low_concept::nonadeno_hamartoma_low,high_concept::nonadeno_hamartoma_high,,,,,,,,,nonadeno_hamartoma_low,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.,nonadeno_hamartoma_high,A high magnification histopathology image showing benign cartilage and respiratory epithelium in pulmonary hamartoma.,13.0,0.06701030927835051,0.001053029195250263,9.0,4.0,weak_or_mixed_conflict,0.0,0.23076923076923078,"[""2462478-B2"", ""2471884-B2"", ""2471957-B"", ""2473534-B2"", ""2484727-B2"", ""2487558-B2"", ""2488050-B3"", ""25015422B"", ""25017355B4"", ""25022013B"", ""25025076B"", ""25049999B2""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::adeno_papillary_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,adeno_papillary_high,A high magnification histopathology image showing adenocarcinoma cells lining fibrovascular cores.,13.0,0.06701030927835051,0.0009513467630444587,10.0,3.0,high_scale_dominant_correct,1.0,0.0,"[""2471959-B2"", ""2471963-B"", ""2473218-B3"", ""2474150-B3"", ""2477189-B3"", ""2477977-B3"", ""2483993-B2"", ""25014684B"", ""25019273B"", ""25025510B3"", ""25027290B2"", ""25027723B4""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::adeno_micropapillary_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,adeno_micropapillary_high,A high magnification histopathology image showing small floating clusters of adenocarcinoma cells without fibrovascular cores.,13.0,0.06701030927835051,0.00022393117339108748,10.0,3.0,high_scale_dominant_correct,1.0,0.0,"[""2471959-B2"", ""2471963-B"", ""2473218-B3"", ""2474150-B3"", ""2477189-B3"", ""2477977-B3"", ""2483993-B2"", ""25014684B"", ""25019273B"", ""25025510B3"", ""25027290B2"", ""25027723B4""]",,,,,
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_spindle_atypia_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,13.0,0.06701030927835051,2.135161435945522e-05,10.0,3.0,weak_or_mixed_conflict,0.0,0.23076923076923078,"[""2465396-B2"", ""2473621-B3"", ""2487274-B2"", ""2490978B2"", ""25009756B2"", ""25013629B6"", ""25015087B2"", ""25021640B3"", ""25023687B2"", ""25023690B3"", ""25023961B2"", ""25023977B2""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_spindle_atypia_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_spindle_atypia_high,A high magnification histopathology image showing atypical spindle tumor cells without gland formation or mucin production.,13.0,0.06701030927835051,3.348492587401594e-06,10.0,3.0,consistent_correct_support,0.0,0.23076923076923078,"[""2465396-B2"", ""2485275-B2"", ""2490978B2"", ""25013629B6"", ""25015052B3"", ""25015191B3"", ""25016031B2"", ""25023687B2"", ""25023961B2"", ""25023977B2"", ""25025954B3"", ""25029737B2""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::adeno_atypical_glands_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,adeno_atypical_glands_high,A high magnification histopathology image showing atypical gland-forming tumor cells with pseudostratified nuclei.,12.0,0.061855670103092786,0.00044740734452943686,10.0,2.0,high_scale_dominant_correct,1.0,0.0,"[""2471959-B2"", ""2471963-B"", ""2473218-B3"", ""2474150-B3"", ""2477189-B3"", ""2477977-B3"", ""2483993-B2"", ""25014684B"", ""25025510B3"", ""25027290B2"", ""25027723B4"", ""25057865B1""]",,,,,
low_high_pair,low_concept::nonadeno_sarcomatoid_low,high_concept::adeno_fused_glands_high,,,,,,,,,nonadeno_sarcomatoid_low,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.,adeno_fused_glands_high,A high magnification histopathology image showing fused back-to-back adenocarcinoma glands with little intervening stroma.,12.0,0.061855670103092786,0.0001140922642127112,10.0,2.0,high_scale_dominant_correct,1.0,0.0,"[""2471959-B2"", ""2471963-B"", ""2473218-B3"", ""2474150-B3"", ""2477189-B3"", ""2477977-B3"", ""2483993-B2"", ""25014684B"", ""25025510B3"", ""25027290B2"", ""25027723B4"", ""25057865B1""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_fibrosis_inflammation_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_fibrosis_inflammation_high,A high magnification histopathology image showing fibrosis and chronic inflammatory infiltrates without adenocarcinoma cells.,12.0,0.061855670103092786,5.033681182114159e-05,12.0,0.0,weak_or_mixed_conflict,0.0,0.0,"[""2461700-B2"", ""2463127-B3"", ""2465396-B2"", ""2469927-B2"", ""2471957-B"", ""2473212-B4"", ""2473534-B2"", ""2486687-B3"", ""2490978B2"", ""25023961B2"", ""25026144B2"", ""25032179B3""]",,,,,
low_high_pair,low_concept::nonadeno_fibroinflammatory_low,high_concept::nonadeno_hamartoma_high,,,,,,,,,nonadeno_fibroinflammatory_low,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.,nonadeno_hamartoma_high,A high magnification histopathology image showing benign cartilage and respiratory epithelium in pulmonary hamartoma.,12.0,0.061855670103092786,2.4549110756854068e-05,8.0,4.0,weak_or_mixed_conflict,0.0,0.25,"[""2462478-B2"", ""2471884-B2"", ""2471957-B"", ""2473534-B2"", ""2484727-B2"", ""2487558-B2"", ""25015422B"", ""25017355B4"", ""25022013B"", ""25025076B"", ""25049999B2"", ""25063642B""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::adeno_mucinous_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,adeno_mucinous_high,A high magnification histopathology image showing adenocarcinoma cells with mucin production and mucinous cytoplasm.,12.0,0.061855670103092786,9.921041480987635e-06,12.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2460960-B"", ""2473218-B3"", ""2482056-B4"", ""2482896-B2"", ""2490964B2"", ""25012785B2"", ""25013871B6"", ""25014311B2"", ""25014684B"", ""25015204B2"", ""25024983B2"", ""25027290B2""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_chondromyxoid_matrix_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_chondromyxoid_matrix_high,A high magnification histopathology image showing chondromyxoid matrix and benign stromal elements in pulmonary hamartoma.,12.0,0.061855670103092786,9.393847042871827e-07,11.0,1.0,consistent_correct_support,0.0,0.0,"[""2487053-B2"", ""25021277B4"", ""25025076B"", ""25026782B3"", ""25027131B2"", ""25027181B3"", ""25030988B4"", ""25045625B3"", ""25045829B2"", ""25046631B2"", ""25049999B2"", ""25055778B2""]",,,,,
low_high_pair,low_concept::adeno_desmoplastic_invasion_low,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,11.0,0.05670103092783505,0.003393266443800612,11.0,0.0,high_scale_dominant_correct,0.9090909090909091,0.0,"[""2466264-B2"", ""2485632-B"", ""25016027B"", ""25031267B2"", ""25034327B2"", ""25034940B11"", ""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4"", ""25059686B2""]",,,,,
low_high_pair,low_concept::adeno_mucinous,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,11.0,0.05670103092783505,0.0029460143064346553,11.0,0.0,high_scale_dominant_correct,0.9090909090909091,0.0,"[""2466264-B2"", ""2485632-B"", ""25016027B"", ""25031267B2"", ""25034327B2"", ""25034940B11"", ""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4"", ""25059686B2""]",,,,,
low_high_pair,low_concept::adeno_desmoplastic_invasion_low,high_concept::nonadeno_keratinization_high,,,,,,,,,adeno_desmoplastic_invasion_low,A low magnification histopathology image showing invasive adenocarcinoma glands within desmoplastic stroma.,nonadeno_keratinization_high,A high magnification histopathology image showing squamous cell carcinoma with keratinization and keratin pearls.,11.0,0.05670103092783505,0.0006570920749179539,11.0,0.0,high_scale_dominant_correct,0.9090909090909091,0.0,"[""2466264-B2"", ""2485632-B"", ""25016027B"", ""25031267B2"", ""25034327B2"", ""25034940B11"", ""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4"", ""25059686B2""]",,,,,
low_high_pair,low_concept::adeno_mucinous,high_concept::nonadeno_keratinization_high,,,,,,,,,adeno_mucinous,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.,nonadeno_keratinization_high,A high magnification histopathology image showing squamous cell carcinoma with keratinization and keratin pearls.,11.0,0.05670103092783505,0.00020983993755199716,11.0,0.0,high_scale_dominant_correct,0.9090909090909091,0.0,"[""2466264-B2"", ""2485632-B"", ""25016027B"", ""25031267B2"", ""25034327B2"", ""25034940B11"", ""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4"", ""25059686B2""]",,,,,
low_high_pair,low_concept::nonadeno_metastatic_low,high_concept::nonadeno_chondroid_matrix_high,,,,,,,,,nonadeno_metastatic_low,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.,nonadeno_chondroid_matrix_high,A high magnification histopathology image showing chondroid or myxochondroid matrix characteristic of hamartomatous morphology.,11.0,0.05670103092783505,1.890246048300156e-05,10.0,1.0,consistent_correct_support,0.0,0.09090909090909091,"[""2487053-B2"", ""2488050-B3"", ""25015422B"", ""25017923B"", ""25023687B4"", ""25030334B2"", ""25031411B3"", ""25046631B2"", ""25050888B2"", ""25054693B2"", ""25055778B2""]",,,,,
low_high_pair,low_concept::nonadeno_benign_reactive_low,high_concept::nonadeno_hamartoma_high,,,,,,,,,nonadeno_benign_reactive_low,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.,nonadeno_hamartoma_high,A high magnification histopathology image showing benign cartilage and respiratory epithelium in pulmonary hamartoma.,11.0,0.05670103092783505,1.2213718819733403e-05,7.0,4.0,weak_or_mixed_conflict,0.0,0.2727272727272727,"[""2471884-B2"", ""2471957-B"", ""2473534-B2"", ""2487558-B2"", ""2488050-B3"", ""25015422B"", ""25017355B4"", ""25022013B"", ""25025076B"", ""25049999B2"", ""25063642B""]",,,,,
low_high_pair,low_concept::nonadeno_small_cell_low,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,nonadeno_small_cell_low,A low magnification histopathology image showing a diffuse small blue cell neuroendocrine tumor growth pattern.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,10.0,0.05154639175257732,0.005018991421547153,10.0,0.0,consistent_correct_support,0.0,0.0,"[""2473212-B4"", ""2483850-B2"", ""25015191B3"", ""25016031B2"", ""25020556B4"", ""25027131B2"", ""25029425B"", ""25029425B2"", ""25029737B2"", ""25055784B2""]",,,,,
low_high_pair,low_concept::adeno_solid,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,adeno_solid,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,10.0,0.05154639175257732,0.0036999287083520245,10.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2485632-B"", ""25016027B"", ""25031267B2"", ""25034327B2"", ""25034940B11"", ""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4"", ""25059686B2""]",,,,,
low_high_pair,low_concept::adeno_multifocal_glandular_low,high_concept::nonadeno_intercellular_bridges_high,,,,,,,,,adeno_multifocal_glandular_low,A low magnification histopathology image showing multifocal irregular glandular proliferation consistent with lung adenocarcinoma.,nonadeno_intercellular_bridges_high,A high magnification histopathology image showing squamous cell carcinoma with intercellular bridges.,10.0,0.05154639175257732,0.003510777215042597,10.0,0.0,high_scale_dominant_correct,1.0,0.0,"[""2485632-B"", ""25016027B"", ""25031267B2"", ""25034327B2"", ""25034940B11"", ""25035354B3"", ""25044694B"", ""25045625B1"", ""25051008B4"", ""25059686B2""]",,,,,
